Area_name,STCOU,POP010130F,POP010130D,POP010130N1,POP010130N2,POP010140F,POP010140D,POP010140N1,POP010140N2,POP010150F,POP010150D,POP010150N1,POP010150N2,POP010160F,POP010160D,POP010160N1,POP010160N2,POP010170F,POP010170D,POP010170N1,POP010170N2,POP010180F,POP010180D,POP010180N1,POP010180N2,POP010190F,POP010190D,POP010190N1,POP010190N2,POP010200F,POP010200D,POP010200N1,POP010200N2,POP010210F,POP010210D,POP010210N1,POP010210N2,POP020170F,POP020170D,POP020170N1,POP020170N2
"Fauquier, VA",51061,0,21071,0000,0000,0,21039,0000,0000,0,21248,0000,0000,0,24066,0000,0000,0,26375,0000,0000,0,35889,0000,0000,0,48741,0000,0000,0,55139,0000,0000,0,65203,0000,0000,0,26375,0000,0000
"Floyd, VA",51063,0,11698,0000,0000,0,11967,0000,0000,0,11351,0000,0000,0,10462,0000,0000,0,9775,0000,0000,0,11563,0000,0000,0,12005,0000,0000,0,13874,0000,0000,0,15279,0000,0000,0,9775,0000,0000
"Fluvanna, VA",51065,0,7466,0000,0000,0,7088,0000,0000,0,7121,0000,0000,0,7227,0000,0000,0,7621,0000,0000,0,10244,0000,0000,0,12429,0000,0000,0,20047,0000,0000,0,25691,0000,0000,0,7621,0000,0000
"Franklin, VA",51067,0,24337,0000,0000,0,25864,0000,0000,0,24560,0000,0000,0,25925,0000,0000,0,26858,0000,0000,0,35740,0000,0000,0,39549,0000,0000,0,47286,0000,0000,0,56159,0000,0000,0,28163,0000,0000
"Frederick, VA",51069,0,13167,0000,0000,0,14008,0000,0000,0,17537,0000,0000,0,21941,0000,0000,0,28893,0000,0000,0,34150,0000,0000,0,45723,0000,0000,0,59209,0000,0000,0,78305,0000,0000,0,28893,0000,0000
"Giles, VA",51071,0,12804,0000,0000,0,14635,0000,0000,0,18956,0000,0000,0,17219,0000,0000,0,16741,0000,0000,0,17810,0000,0000,0,16366,0000,0000,0,16657,0000,0000,0,17286,0000,0000,0,16741,0000,0000
"Gloucester, VA",51073,0,11019,0000,0000,0,9548,0000,0000,0,10343,0000,0000,0,11919,0000,0000,0,14059,0000,0000,0,20107,0000,0000,0,30131,0000,0000,0,34780,0000,0000,0,36858,0000,0000,0,14059,0000,0000
"Goochland, VA",51075,0,7953,0000,0000,0,8454,0000,0000,0,8934,0000,0000,0,9206,0000,0000,0,10069,0000,0000,0,11761,0000,0000,0,14163,0000,0000,0,16863,0000,0000,0,21717,0000,0000,0,10069,0000,0000
"Grayson, VA",51077,1,20017,5017,0000,1,21916,5017,0000,1,21379,5017,0000,0,17390,0000,0000,0,15439,0000,0000,0,16579,0000,0000,0,16278,0000,0000,0,17917,0000,0000,0,15533,0000,0000,0,15439,0000,0000
"Greene, VA",51079,0,5980,0000,0000,0,5218,0000,0000,0,4745,0000,0000,0,4715,0000,0000,0,5248,0000,0000,0,7625,0000,0000,0,10297,0000,0000,0,15244,0000,0000,0,18403,0000,0000,0,5248,0000,0000
"Greensville, VA",51081,1,13388,5011,0000,1,14866,5011,0000,1,16319,5011,0000,1,16155,5011,0000,0,9604,0000,0000,0,10903,0000,0000,0,8853,0000,0000,0,11560,0000,0000,0,12243,0000,0000,0,9604,0000,0000
"Halifax, VA",51083,1,41283,5037,0000,1,41271,5037,0000,1,41442,5037,0000,0,33637,0000,0000,0,30076,0000,0000,0,30599,0000,0000,0,29033,0000,0000,0,37355,0000,0000,0,36241,0000,0000,0,30076,0000,0000
"Hanover, VA",51085,0,17009,0000,0000,0,18500,0000,0000,0,21985,0000,0000,0,27550,0000,0000,0,37479,0000,0000,0,50398,0000,0000,0,63306,0000,0000,0,86320,0000,0000,0,99863,0000,0000,0,37479,0000,0000
"Henrico, VA",51087,0,30310,0000,0000,0,41960,0000,0000,0,57340,0000,0000,0,117339,0000,0000,0,154364,0000,0000,0,180735,0000,0000,0,217881,0000,0000,0,262300,0000,0000,0,306935,0000,0000,0,154463,0000,0000
"Henry, VA",51089,0,20088,0000,0000,0,26481,0000,0000,0,31219,0000,0000,0,40335,0000,0000,0,50901,0000,0000,0,57654,0000,0000,0,56942,0000,0000,0,57930,0000,0000,0,54151,0000,0000,0,50901,0000,0000
"Highland, VA",51091,0,4525,0000,0000,0,4875,0000,0000,0,4069,0000,0000,0,3221,0000,0000,0,2529,0000,0000,0,2937,0000,0000,0,2635,0000,0000,0,2536,0000,0000,0,2321,0000,0000,0,2529,0000,0000
"Isle of Wight, VA",51093,0,13409,0000,0000,0,13381,0000,0000,0,14906,0000,0000,0,17164,0000,0000,0,18285,0000,0000,0,21603,0000,0000,0,25053,0000,0000,0,29728,0000,0000,0,35270,0000,0000,0,18285,0000,0000
"James City, VA",51095,0,3879,0000,0000,0,4907,0000,0000,0,6317,0000,0000,0,11539,0000,0000,0,17853,0000,0000,0,22763,0000,0000,0,34859,0000,0000,0,48102,0000,0000,0,67009,0000,0000,0,17853,0000,0000
"King and Queen, VA",51097,0,7618,0000,0000,0,6954,0000,0000,0,6299,0000,0000,0,5889,0000,0000,0,5491,0000,0000,0,5968,0000,0000,0,6289,0000,0000,0,6630,0000,0000,0,6945,0000,0000,0,5491,0000,0000
"King George, VA",51099,0,5297,0000,0000,0,5431,0000,0000,0,6710,0000,0000,0,7243,0000,0000,0,8039,0000,0000,0,10543,0000,0000,0,13527,0000,0000,0,16803,0000,0000,0,23584,0000,0000,0,8039,0000,0000
"King William, VA",51101,0,7929,0000,0000,0,7855,0000,0000,0,7589,0000,0000,0,7563,0000,0000,0,7497,0000,0000,0,9334,0000,0000,0,10913,0000,0000,0,13146,0000,0000,0,15935,0000,0000,0,7497,0000,0000
"Lancaster, VA",51103,0,8896,0000,0000,0,8786,0000,0000,0,8640,0000,0000,0,9174,0000,0000,0,9126,0000,0000,0,10129,0000,0000,0,10896,0000,0000,0,11567,0000,0000,0,11391,0000,0000,0,9126,0000,0000
"Lee, VA",51105,0,30419,0000,0000,0,39296,0000,0000,0,36106,0000,0000,0,25824,0000,0000,0,20321,0000,0000,0,25956,0000,0000,0,24496,0000,0000,0,23589,0000,0000,0,25587,0000,0000,0,20321,0000,0000
"Loudoun, VA",51107,0,19852,0000,0000,0,20291,0000,0000,0,21147,0000,0000,0,24549,0000,0000,0,37150,0000,0000,0,57427,0000,0000,0,86129,0000,0000,0,169599,0000,0000,0,312311,0000,0000,0,37150,0000,0000
"Louisa, VA",51109,0,14309,0000,0000,0,13665,0000,0000,0,12826,0000,0000,0,12959,0000,0000,0,14004,0000,0000,0,17825,0000,0000,0,20325,0000,0000,0,25627,0000,0000,0,33153,0000,0000,0,14004,0000,0000
"Lunenburg, VA",51111,0,14058,0000,0000,0,13844,0000,0000,0,14116,0000,0000,0,12523,0000,0000,0,11687,0000,0000,0,12124,0000,0000,0,11419,0000,0000,0,13146,0000,0000,0,12914,0000,0000,0,11687,0000,0000
"Madison, VA",51113,0,8952,0000,0000,0,8465,0000,0000,0,8273,0000,0000,0,8187,0000,0000,0,8638,0000,0000,0,10232,0000,0000,0,11949,0000,0000,0,12520,0000,0000,0,13308,0000,0000,0,8638,0000,0000
"Mathews, VA",51115,0,7884,0000,0000,0,7149,0000,0000,0,7148,0000,0000,0,7121,0000,0000,0,7168,0000,0000,0,7995,0000,0000,0,8348,0000,0000,0,9207,0000,0000,0,8978,0000,0000,0,7168,0000,0000
"Mecklenburg, VA",51117,0,32622,0000,0000,0,31933,0000,0000,0,33497,0000,0000,0,31428,0000,0000,0,29426,0000,0000,0,29444,0000,0000,0,29241,0000,0000,0,32380,0000,0000,0,32727,0000,0000,0,29426,0000,0000
"Middlesex, VA",51119,0,7273,0000,0000,0,6673,0000,0000,0,6715,0000,0000,0,6319,0000,0000,0,6295,0000,0000,0,7719,0000,0000,0,8653,0000,0000,0,9932,0000,0000,0,10959,0000,0000,0,6295,0000,0000
"Montgomery, VA",51121,0,19605,0000,0000,0,21206,0000,0000,0,29780,0000,0000,0,32923,0000,0000,0,47157,0000,0000,0,63516,0000,0000,0,73913,0000,0000,0,83629,0000,0000,0,94392,0000,0000,0,47157,0000,0000
"Nelson, VA",51125,0,16345,0000,0000,0,16241,0000,0000,0,14042,0000,0000,0,12752,0000,0000,0,11702,0000,0000,0,12204,0000,0000,0,12778,0000,0000,0,14445,0000,0000,0,15020,0000,0000,0,11702,0000,0000
"New Kent, VA",51127,0,4300,0000,0000,0,4092,0000,0000,0,3995,0000,0000,0,4504,0000,0000,0,5300,0000,0000,0,8781,0000,0000,0,10445,0000,0000,0,13462,0000,0000,0,18429,0000,0000,0,5300,0000,0000
"Northampton, VA",51131,0,18565,0000,0000,0,17597,0000,0000,0,17300,0000,0000,0,16966,0000,0000,0,14442,0000,0000,0,14625,0000,0000,0,13061,0000,0000,0,13093,0000,0000,0,12389,0000,0000,0,14442,0000,0000
"Northumberland, VA",51133,0,11081,0000,0000,0,10463,0000,0000,0,10012,0000,0000,0,10185,0000,0000,0,9239,0000,0000,0,9828,0000,0000,0,10524,0000,0000,0,12259,0000,0000,0,12330,0000,0000,0,9239,0000,0000
"Nottoway, VA",51135,0,14866,0000,0000,0,15556,0000,0000,0,15479,0000,0000,0,15141,0000,0000,0,14260,0000,0000,0,14666,0000,0000,0,14993,0000,0000,0,15725,0000,0000,0,15853,0000,0000,0,14260,0000,0000
"Orange, VA",51137,0,12070,0000,0000,0,12649,0000,0000,0,12755,0000,0000,0,12900,0000,0000,0,13792,0000,0000,0,18063,0000,0000,0,21421,0000,0000,0,25881,0000,0000,0,33481,0000,0000,0,13792,0000,0000
"Page, VA",51139,0,14852,0000,0000,0,14863,0000,0000,0,15152,0000,0000,0,15572,0000,0000,0,16581,0000,0000,0,19401,0000,0000,0,21690,0000,0000,0,23177,0000,0000,0,24042,0000,0000,0,16581,0000,0000
"Patrick, VA",51141,0,15787,0000,0000,0,16613,0000,0000,0,15642,0000,0000,0,15282,0000,0000,0,15282,0000,0000,0,17647,0000,0000,0,17473,0000,0000,0,19407,0000,0000,0,18490,0000,0000,0,15282,0000,0000
"Pittsylvania, VA",51143,0,61424,0000,0000,0,61697,0000,0000,0,66096,0000,0000,0,58296,0000,0000,0,58789,0000,0000,0,66147,0000,0000,0,55655,0000,0000,0,61745,0000,0000,0,63506,0000,0000,0,58789,0000,0000
"Powhatan, VA",51145,0,6143,0000,0000,0,5671,0000,0000,0,5556,0000,0000,0,6747,0000,0000,0,7696,0000,0000,0,13062,0000,0000,0,15328,0000,0000,0,22377,0000,0000,0,28046,0000,0000,0,7696,0000,0000
"Prince Edward, VA",51147,0,14520,0000,0000,0,14922,0000,0000,0,15398,0000,0000,0,14121,0000,0000,0,14379,0000,0000,0,16456,0000,0000,0,17320,0000,0000,0,19720,0000,0000,0,23368,0000,0000,0,14379,0000,0000
"Prince George, VA",51149,0,10311,0000,0000,0,12226,0000,0000,0,19679,0000,0000,0,20270,0000,0000,0,29092,0000,0000,0,25733,0000,0000,0,27394,0000,0000,0,33047,0000,0000,0,35725,0000,0000,0,29092,0000,0000
"Prince William, VA",51153,1,13951,5025,0000,1,17738,5025,0000,1,22612,5025,0000,1,50164,5025,0000,1,111102,5025,0000,0,144703,0000,0000,0,215686,0000,0000,0,280813,0000,0000,0,402002,0000,0000,0,95094,0000,0000
"Pulaski, VA",51155,0,20566,0000,0000,0,22767,0000,0000,0,27758,0000,0000,0,27258,0000,0000,0,29564,0000,0000,0,35229,0000,0000,0,34496,0000,0000,0,35127,0000,0000,0,34872,0000,0000,0,29564,0000,0000
"Rappahannock, VA",51157,0,7717,0000,0000,0,7208,0000,0000,0,6112,0000,0000,0,5368,0000,0000,0,5199,0000,0000,0,6093,0000,0000,0,6622,0000,0000,0,6983,0000,0000,0,7373,0000,0000,0,5199,0000,0000
"Richmond, VA",51159,0,6878,0000,0000,0,6634,0000,0000,0,6189,0000,0000,0,6375,0000,0000,0,5841,0000,0000,0,6952,0000,0000,0,7273,0000,0000,0,8809,0000,0000,0,9254,0000,0000,0,6504,0000,0000
"Roanoke, VA",51161,1,35289,5036,0000,1,42897,5036,0000,1,41486,5036,0000,1,61693,5036,0000,0,67339,0000,0000,0,72945,0000,0000,0,79332,0000,0000,0,85778,0000,0000,0,92376,0000,0000,0,67339,0000,0000
"Rockbridge, VA",51163,1,20902,5021,0000,1,22384,5021,0000,1,23359,5021,0000,1,24039,5021,0000,0,16637,0000,0000,0,17911,0000,0000,0,18350,0000,0000,0,20808,0000,0000,0,22307,0000,0000,0,16637,0000,0000
"Rockingham, VA",51165,0,29709,0000,0000,0,31289,0000,0000,0,35079,0000,0000,0,40485,0000,0000,0,47890,0000,0000,0,57038,0000,0000,0,57482,0000,0000,0,67725,0000,0000,0,76314,0000,0000,0,47890,0000,0000
"Russell, VA",51167,0,25957,0000,0000,0,26627,0000,0000,0,26818,0000,0000,0,26290,0000,0000,0,24533,0000,0000,0,31761,0000,0000,0,28667,0000,0000,0,30308,0000,0000,0,28897,0000,0000,0,24533,0000,0000
"Scott, VA",51169,0,24181,0000,0000,0,26989,0000,0000,0,27640,0000,0000,0,25813,0000,0000,0,24376,0000,0000,0,25068,0000,0000,0,23204,0000,0000,0,23403,0000,0000,0,23177,0000,0000,0,24376,0000,0000
"Shenandoah, VA",51171,0,20655,0000,0000,0,20898,0000,0000,0,21169,0000,0000,0,21825,0000,0000,0,22852,0000,0000,0,27559,0000,0000,0,31636,0000,0000,0,35075,0000,0000,0,41993,0000,0000,0,22852,0000,0000
"Smyth, VA",51173,0,25125,0000,0000,0,28861,0000,0000,0,30187,0000,0000,0,31066,0000,0000,0,31349,0000,0000,0,33366,0000,0000,0,32370,0000,0000,0,33081,0000,0000,0,32208,0000,0000,0,31349,0000,0000
"Southampton, VA",51175,1,26870,5014,0000,1,26442,5014,0000,1,26522,5014,0000,1,27195,5014,0000,0,18582,0000,0000,0,18731,0000,0000,0,17550,0000,0000,0,17482,0000,0000,0,18570,0000,0000,0,18582,0000,0000
"Spotsylvania, VA",51177,0,10056,0000,0000,0,9905,0000,0000,0,11920,0000,0000,0,13819,0000,0000,0,16424,0000,0000,0,34435,0000,0000,0,57403,0000,0000,0,90395,0000,0000,0,122397,0000,0000,0,16424,0000,0000
"Stafford, VA",51179,0,8050,0000,0000,0,9548,0000,0000,0,11902,0000,0000,0,16876,0000,0000,0,24587,0000,0000,0,40470,0000,0000,0,61236,0000,0000,0,92446,0000,0000,0,128961,0000,0000,0,24587,0000,0000
"Surry, VA",51181,0,7096,0000,0000,0,6193,0000,0000,0,6220,0000,0000,0,6220,0000,0000,0,5882,0000,0000,0,6046,0000,0000,0,6145,0000,0000,0,6829,0000,0000,0,7058,0000,0000,0,5882,0000,0000
"Sussex, VA",51183,0,12100,0000,0000,0,12485,0000,0000,0,12785,0000,0000,0,12411,0000,0000,0,11464,0000,0000,0,10874,0000,0000,0,10248,0000,0000,0,12504,0000,0000,0,12087,0000,0000,0,11464,0000,0000
"Tazewell, VA",51185,0,32477,0000,0000,0,41607,0000,0000,0,47512,0000,0000,0,44791,0000,0000,0,39816,0000,0000,0,50511,0000,0000,0,45960,0000,0000,0,44598,0000,0000,0,45078,0000,0000,0,39816,0000,0000
"Warren, VA",51187,0,8340,0000,0000,0,11352,0000,0000,0,14801,0000,0000,0,14655,0000,0000,0,15301,0000,0000,0,21200,0000,0000,0,26142,0000,0000,0,31584,0000,0000,0,37575,0000,0000,0,15301,0000,0000
"Washington, VA",51191,0,33850,0000,0000,0,38197,0000,0000,0,37536,0000,0000,0,38076,0000,0000,0,40835,0000,0000,0,46487,0000,0000,0,45887,0000,0000,0,51103,0000,0000,0,54876,0000,0000,0,40835,0000,0000
"Westmoreland, VA",51193,0,8497,0000,0000,0,9512,0000,0000,0,10148,0000,0000,0,11042,0000,0000,0,12142,0000,0000,0,14041,0000,0000,0,15480,0000,0000,0,16718,0000,0000,0,17454,0000,0000,0,12142,0000,0000
"Wise, VA",51195,1,51167,5029,0000,1,52458,5029,0000,1,56336,5029,0000,0,43579,0000,0000,0,35947,0000,0000,0,43863,0000,0000,0,39573,0000,0000,0,40123,0000,0000,0,41452,0000,0000,0,35947,0000,0000
"Wythe, VA",51197,0,20704,0000,0000,0,22721,0000,0000,0,23327,0000,0000,0,21975,0000,0000,0,22139,0000,0000,0,25522,0000,0000,0,25466,0000,0000,0,27599,0000,0000,0,29235,0000,0000,0,22139,0000,0000
"York, VA",51199,1,7615,5031,0000,1,8857,5031,0000,1,11750,5031,0000,1,21583,5031,0000,1,33203,5031,0000,0,35463,0000,0000,0,42422,0000,0000,0,56297,0000,0000,0,65464,0000,0000,0,27762,0000,0000
"Alexandria, VA",51510,0,24149,0000,0000,0,33523,0000,0000,0,61787,0000,0000,0,91023,0000,0000,0,110938,0000,0000,0,103217,0000,0000,0,111183,0000,0000,0,128283,0000,0000,0,139966,0000,0000,0,110927,0000,0000
"Bedford, VA",51515,1,0,5002,0000,2,0,5002,0000,2,0,5002,0000,2,0,5002,0000,0,6011,0000,0000,0,5991,0000,0000,0,6073,0000,0000,0,6299,0000,0000,0,6222,0000,0000,0,6011,0000,0000
"Bristol, VA",51520,0,8840,0000,0000,0,9768,0000,0000,0,15954,0000,0000,0,17144,0000,0000,0,14857,0000,0000,0,19042,0000,0000,0,18426,0000,0000,0,17367,0000,0000,0,17835,0000,0000,0,14857,0000,0000
"Buena Vista, VA",51530,0,4002,0000,0000,0,4335,0000,0000,0,5214,0000,0000,0,6300,0000,0000,0,6425,0000,0000,0,6717,0000,0000,0,6406,0000,0000,0,6349,0000,0000,0,6650,0000,0000,0,6425,0000,0000
"Charlottesville, VA",51540,0,15245,0000,0000,0,19400,0000,0000,0,25969,0000,0000,0,29427,0000,0000,0,38880,0000,0000,0,39916,0000,0000,0,40341,0000,0000,0,45049,0000,0000,0,43475,0000,0000,0,38880,0000,0000
"Chesapeake, VA",51550,0,37939,0000,0000,0,43866,0000,0000,0,110371,0000,0000,0,73647,0000,0000,0,89580,0000,0000,0,114486,0000,0000,0,151976,0000,0000,0,199184,0000,0000,0,222209,0000,0000,0,89580,0000,0000
"Clifton Forge, VA",51560,0,6839,0000,0000,0,6461,0000,0000,0,5795,0000,0000,0,5268,0000,0000,0,5501,0000,0000,0,5046,0000,0000,0,4679,0000,0000,0,4289,0000,0000,5,0,0000,0000,0,5501,0000,0000
"Colonial Heights, VA",51570,2,0,5007,0000,2,0,5007,0000,0,6077,0000,0000,0,9587,0000,0000,0,15097,0000,0000,0,16509,0000,0000,0,16064,0000,0000,0,16897,0000,0000,0,17411,0000,0000,0,15097,0000,0000
"Covington, VA",51580,2,0,5009,0000,2,0,5009,0000,2,0,5009,0000,0,11062,0000,0000,0,10060,0000,0000,0,9063,0000,0000,0,6991,0000,0000,0,6303,0000,0000,0,5961,0000,0000,0,10060,0000,0000
"Danville, VA",51590,0,22247,0000,0000,0,32749,0000,0000,0,35066,0000,0000,0,46577,0000,0000,0,46391,0000,0000,0,45642,0000,0000,0,53056,0000,0000,0,48411,0000,0000,0,43055,0000,0000,0,46391,0000,0000
"Emporia, VA",51595,2,0,5011,0000,2,0,5011,0000,2,0,5011,0000,2,0,5011,0000,0,5300,0000,0000,0,4840,0000,0000,0,5306,0000,0000,0,5665,0000,0000,0,5927,0000,0000,0,5300,0000,0000
"Fairfax, VA",51600,2,0,5013,0000,2,0,5013,0000,2,0,5012,0000,2,0,5012,0000,0,21970,0000,0000,0,19390,0000,0000,0,19622,0000,0000,0,21498,0000,0000,0,22565,0000,0000,0,22727,0000,0000
"Falls Church, VA",51610,2,0,5013,0000,2,0,5013,0000,0,7535,0000,0000,0,10192,0000,0000,0,10772,0000,0000,0,9515,0000,0000,0,9578,0000,0000,0,10377,0000,0000,0,12332,0000,0000,0,10772,0000,0000
"Franklin, VA",51620,2,0,5014,0000,2,0,5014,0000,2,0,5014,0000,2,0,5014,0000,0,6880,0000,0000,0,7308,0000,0000,0,7864,0000,0000,0,8346,0000,0000,0,8582,0000,0000,0,6880,0000,0000
"Fredericksburg, VA",51630,0,6819,0000,0000,0,10066,0000,0000,0,12158,0000,0000,0,13639,0000,0000,0,14450,0000,0000,0,15322,0000,0000,0,19027,0000,0000,0,19279,0000,0000,0,24286,0000,0000,0,14450,0000,0000
"Galax, VA",51640,2,0,5017,0000,2,0,5017,0000,2,0,5017,0000,0,5254,0000,0000,0,6278,0000,0000,0,6524,0000,0000,0,6670,0000,0000,0,6837,0000,0000,0,7042,0000,0000,0,6278,0000,0000
"Hampton, VA",51650,0,26217,0000,0000,0,38181,0000,0000,0,60994,0000,0000,0,89258,0000,0000,0,120779,0000,0000,0,122617,0000,0000,0,133793,0000,0000,0,146437,0000,0000,0,137436,0000,0000,0,120779,0000,0000
"Harrisonburg, VA",51660,0,7232,0000,0000,0,8768,0000,0000,0,10810,0000,0000,0,11916,0000,0000,0,14605,0000,0000,0,19671,0000,0000,0,30707,0000,0000,0,40468,0000,0000,0,48914,0000,0000,0,14605,0000,0000
"Hopewell, VA",51670,0,11327,0000,0000,0,8679,0000,0000,0,10219,0000,0000,0,17895,0000,0000,0,23471,0000,0000,0,23397,0000,0000,0,23101,0000,0000,0,22354,0000,0000,0,22591,0000,0000,0,23471,0000,0000
"Lexington, VA",51678,2,0,5021,0000,2,0,5021,0000,2,0,5021,0000,2,0,5021,0000,0,7597,0000,0000,0,7292,0000,0000,0,6959,0000,0000,0,6867,0000,0000,0,7042,0000,0000,0,7597,0000,0000
"Lynchburg, VA",51680,0,40661,0000,0000,0,44541,0000,0000,0,47727,0000,0000,0,54790,0000,0000,0,54083,0000,0000,0,66743,0000,0000,0,66049,0000,0000,0,65269,0000,0000,0,75568,0000,0000,0,54083,0000,0000
"Manassas, VA",51683,2,0,5025,0000,2,0,5025,0000,2,0,5025,0000,2,0,5025,0000,2,0,5025,0000,0,15438,0000,0000,0,27957,0000,0000,0,35135,0000,0000,0,37821,0000,0000,0,9164,0000,0000
"Manassas Park, VA",51685,2,0,5025,0000,2,0,5025,0000,2,0,5025,0000,2,0,5025,0000,2,0,5025,0000,0,6524,0000,0000,0,6734,0000,0000,0,10290,0000,0000,0,14273,0000,0000,0,6844,0000,0000
"Martinsville, VA",51690,0,7705,0000,0000,0,10080,0000,0000,0,17251,0000,0000,0,18798,0000,0000,0,19653,0000,0000,0,18149,0000,0000,0,16162,0000,0000,0,15416,0000,0000,0,13821,0000,0000,0,19653,0000,0000
"Newport News, VA",51700,0,43246,0000,0000,0,46315,0000,0000,0,82233,0000,0000,0,113662,0000,0000,0,138177,0000,0000,0,144903,0000,0000,0,170045,0000,0000,0,180150,0000,0000,0,180719,0000,0000,0,138177,0000,0000
"Norfolk, VA",51710,0,129710,0000,0000,0,144332,0000,0000,0,213513,0000,0000,0,305872,0000,0000,0,307951,0000,0000,0,266979,0000,0000,0,261229,0000,0000,0,234403,0000,0000,0,242803,0000,0000,0,307951,0000,0000
"Norton, VA",51720,2,0,5029,0000,2,0,5029,0000,2,0,5029,0000,0,4996,0000,0000,0,4001,0000,0000,0,4757,0000,0000,0,4247,0000,0000,0,3904,0000,0000,0,3958,0000,0000,0,4172,0000,0000
"Petersburg, VA",51730,0,28564,0000,0000,0,30631,0000,0000,0,35054,0000,0000,0,36750,0000,0000,0,36103,0000,0000,0,41055,0000,0000,0,38386,0000,0000,0,33740,0000,0000,0,32420,0000,0000,0,36103,0000,0000
"Poquoson, VA",51735,2,0,5031,0000,2,0,5031,0000,2,0,5031,0000,2,0,5031,0000,2,0,5031,0000,0,8726,0000,0000,0,11005,0000,0000,0,11566,0000,0000,0,12150,0000,0000,0,5441,0000,0000
"Portsmouth, VA",51740,0,45704,0000,0000,0,50745,0000,0000,0,80039,0000,0000,0,114773,0000,0000,0,110963,0000,0000,0,104577,0000,0000,0,103907,0000,0000,0,100565,0000,0000,0,95535,0000,0000,0,110963,0000,0000
"Radford, VA",51750,0,6227,0000,0000,0,6990,0000,0000,0,9026,0000,0000,0,9371,0000,0000,0,11596,0000,0000,0,13225,0000,0000,0,15940,0000,0000,0,15859,0000,0000,0,16408,0000,0000,0,11596,0000,0000
"Richmond, VA",51760,0,182929,0000,0000,0,193042,0000,0000,0,230310,0000,0000,0,219958,0000,0000,0,249621,0000,0000,0,219214,0000,0000,0,203056,0000,0000,0,197790,0000,0000,0,204214,0000,0000,0,249332,0000,0000
"Roanoke, VA",51770,0,69206,0000,0000,0,69287,0000,0000,0,91921,0000,0000,0,97110,0000,0000,0,92115,0000,0000,0,100220,0000,0000,0,96397,0000,0000,0,94911,0000,0000,0,97032,0000,0000,0,92115,0000,0000
"Salem, VA",51775,2,0,5036,0000,2,0,5036,0000,2,0,5036,0000,2,0,5036,0000,0,21982,0000,0000,0,23958,0000,0000,0,23756,0000,0000,0,24747,0000,0000,0,24802,0000,0000,0,21982,0000,0000
"South Boston, VA",51780,2,0,5037,0000,2,0,5037,0000,2,0,5037,0000,0,5974,0000,0000,0,6889,0000,0000,0,7093,0000,0000,0,6997,0000,0000,5,0,0000,0000,5,0,0000,0000,0,6889,0000,0000
"Staunton, VA",51790,0,11990,0000,0000,0,13337,0000,0000,0,19927,0000,0000,0,22232,0000,0000,0,24504,0000,0000,0,21857,0000,0000,0,24461,0000,0000,0,23853,0000,0000,0,23746,0000,0000,0,24504,0000,0000
"Suffolk, VA",51800,0,32801,0000,0000,0,34114,0000,0000,0,37577,0000,0000,0,43975,0000,0000,0,45024,0000,0000,0,47621,0000,0000,0,52141,0000,0000,0,63677,0000,0000,0,84585,0000,0000,0,45024,0000,0000
"Virginia Beach, VA",51810,0,16282,0000,0000,0,19984,0000,0000,0,42277,0000,0000,0,84215,0000,0000,0,172106,0000,0000,0,262199,0000,0000,0,393069,0000,0000,0,425257,0000,0000,0,437994,0000,0000,0,172106,0000,0000
"Waynesboro, VA",51820,2,0,5078,0000,2,0,5078,0000,0,12357,0000,0000,0,15694,0000,0000,0,16707,0000,0000,0,15329,0000,0000,0,18549,0000,0000,0,19520,0000,0000,0,21006,0000,0000,0,16707,0000,0000
"Williamsburg, VA",51830,0,3778,0000,0000,0,3942,0000,0000,0,6735,0000,0000,0,6832,0000,0000,0,9069,0000,0000,0,9870,0000,0000,0,11530,0000,0000,0,11998,0000,0000,0,14068,0000,0000,0,9069,0000,0000
"Winchester, VA",51840,0,10855,0000,0000,0,12095,0000,0000,0,13841,0000,0000,0,15110,0000,0000,0,14643,0000,0000,0,20217,0000,0000,0,21947,0000,0000,0,23585,0000,0000,0,26203,0000,0000,0,14643,0000,0000
WASHINGTON,53000,0,1563396,0000,0000,0,1736191,0000,0000,0,2378963,0000,0000,0,2853214,0000,0000,0,3409169,0000,0000,0,4132156,0000,0000,0,4866692,0000,0000,0,5894121,0000,0000,0,6724540,0000,0000,0,3413244,0000,0000
"Adams, WA",53001,0,7719,0000,0000,0,6209,0000,0000,0,6584,0000,0000,0,9929,0000,0000,0,12014,0000,0000,0,13267,0000,0000,0,13603,0000,0000,0,16428,0000,0000,0,18728,0000,0000,0,12014,0000,0000
"Asotin, WA",53003,0,8136,0000,0000,0,8365,0000,0000,0,10878,0000,0000,0,12909,0000,0000,0,13799,0000,0000,0,16823,0000,0000,0,17605,0000,0000,0,20551,0000,0000,0,21623,0000,0000,0,13799,0000,0000
"Benton, WA",53005,0,10952,0000,0000,0,12053,0000,0000,0,51370,0000,0000,0,62070,0000,0000,0,67540,0000,0000,0,109444,0000,0000,0,112560,0000,0000,0,142475,0000,0000,0,175177,0000,0000,0,67540,0000,0000
"Chelan, WA",53007,0,31634,0000,0000,0,34412,0000,0000,0,39301,0000,0000,0,40744,0000,0000,0,41355,0000,0000,0,45061,0000,0000,0,52250,0000,0000,0,66616,0000,0000,0,72453,0000,0000,0,41103,0000,0000
